trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,fixation.started,image.stopped,fixation.stopped,image_2.started,fixation_2.started,image_2.stopped,fixation_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
87,0,87,0,41.97625162500117,41.97625162500117,42.159686833001615,42.159686833001615,42.159686833001615,42.159686833001615,42.32710504200077,42.32710504200077,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
88,0,88,0,42.32710504200077,42.32710504200077,42.49164466699949,42.49164466699949,42.49164466699949,42.49164466699949,42.65551612499985,42.65551612499985,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
89,0,89,0,42.65551612499985,42.65551612499985,42.83011612499831,42.83011612499831,42.83011612499831,42.83011612499831,43.01001066699973,43.01001066699973,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
90,0,90,0,43.01001066699973,43.01001066699973,43.19342270800189,43.19342270800189,43.19342270800189,43.19342270800189,43.3560025830011,43.3560025830011,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
91,0,91,0,43.3560025830011,43.3560025830011,43.51929966700118,43.51929966700118,43.51929966700118,43.51929966700118,43.694733583000925,43.694733583000925,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
92,0,92,0,43.694733583000925,43.694733583000925,43.85226200000034,43.85226200000034,43.85226200000034,43.85226200000034,44.01909266700022,44.01909266700022,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
93,0,93,0,44.01909266700022,44.01909266700022,44.183735333001096,44.183735333001096,44.183735333001096,44.183735333001096,44.355306124998606,44.355306124998606,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
94,0,94,0,44.355306124998606,44.355306124998606,44.515340292000474,44.515340292000474,44.515340292000474,44.515340292000474,44.68660737499886,44.68660737499886,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
95,0,95,0,44.68660737499886,44.68660737499886,44.84564645800128,44.84564645800128,44.84564645800128,44.84564645800128,45.01467649999904,45.01467649999904,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
96,0,96,0,45.01467649999904,45.01467649999904,45.176292291998834,45.176292291998834,45.176292291998834,45.176292291998834,45.33499295799993,45.33499295799993,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
97,0,97,0,45.33499295799993,45.33499295799993,45.49883791699904,45.49883791699904,45.49883791699904,45.49883791699904,45.676223457998276,45.676223457998276,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
98,0,98,0,45.676223457998276,45.676223457998276,45.84160345800046,45.84160345800046,45.84160345800046,45.84160345800046,46.00439791700046,46.00439791700046,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
99,0,99,0,46.00439791700046,46.00439791700046,46.172347167001135,46.172347167001135,46.172347167001135,46.172347167001135,46.328849207999156,46.328849207999156,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
